index,Long,Lat,UTM_X,UTM_Y
41,127.0788565,37.5410519,330274.7241735923,4156629.961935641
42,127.0788551,37.5410521,330274.6009307725,4156629.9866557624
43,127.07885379999999,37.5410523,330274.4865234076,4156630.0111952987
44,127.07885239999999,37.541052199999996,330274.36260022584,4156630.0026275367
45,127.0788506,37.5410524,330274.2040155813,4156630.028070007
46,127.07884879999999,37.5410526,330274.0454309352,4156630.0535124806
47,127.07884759999999,37.5410526,330273.9394054547,4156630.055679515
48,127.0788462,37.5410527,330273.81593584956,4156630.069303685
49,127.0788443,37.5410529,330273.6485157508,4156630.094926753
50,127.07884259999999,37.5410531,330273.4987665637,4156630.120188651
51,127.0788415,37.5410533,330273.4020301183,4156630.1443670313
52,127.07884019999999,37.541053399999996,330273.28739597125,4156630.157810621
53,127.0788388,37.5410536,330273.1641531575,4156630.182530764
54,127.078837,37.541053999999995,330273.0060220956,4156630.230165183
55,127.0788353,37.5410543,330272.85649970424,4156630.266523055
56,127.07883389999999,37.5410544,330272.73303010315,4156630.280147242
57,127.07883249999999,37.5410545,330272.6095605001,4156630.2937714304
